548;483
157;742
205;621
211;216
239;813
978;676
285;170
415;711
722;264
552;879
532;879
578;644
108;506
572;238
963;604
658;433
53;664
472;493
228;288
93;496
956;715
136;467
444;417
966;741
646;392
517;993
144;173
679;736
968;788
552;144
316;287
908;789
283;261
576;158
137;790
278;328
450;232
841;869
423;74
719;374
723;493
129;636
761;630
542;726
936;409
465;566
359;920
197;37
401;19
940;647
576;715
941;385
888;839
22;974
371;954
405;565
130;974
969;80
839;300
56;852
395;705
751;758
455;186
768;292
795;207
461;195
411;972
883;470
269;741
830;198
859;205
977;796
466;568
249;123
654;155
332;277
750;143
876;99
987;87
889;400
880;621
458;962
933;400
927;906
607;263
245;681
489;889
21;273
359;135
201;884
712;694
905;288
834;312
929;90
568;953
53;929
694;983
480;831
459;158
722;145
351;456
666;488
479;2
735;528
859;255
85;214
942;541
541;697
305;125
427;362
231;840
378;774
500;938
296;14
131;132
743;961
969;299
723;13
280;60
756;218
443;837
783;482
697;245
824;244
45;21
907;66
237;729
408;954
787;58
504;443
515;733
90;654
557;891
269;368
163;905
936;523
810;315
405;787
958;479
166;391
959;966
337;881
871;523
311;12
268;34
923;979
602;898
287;450
234;61
779;795
427;305
359;951
688;46
484;751
127;241
404;924
384;848
904;13
245;253
79;617
81;90
203;607
212;89
482;699
743;559
159;460
994;553
927;134
428;314
182;120
435;56
201;557
272;482
427;985
93;273
729;764
590;571
12;36
981;690
451;875
656;863
133;655
612;66
573;225
404;725
677;567
934;573
43;928
209;8
142;256
175;463
909;171
184;548
447;100
580;15
794;581
168;575
456;994
655;584
452;907
419;15
183;89
506;563
42;399
600;488
916;400
678;228
84;283
75;415
31;758
898;496
734;940
97;421
304;220
520;777
545;389
497;440
331;7
651;527
934;658
878;912
839;123
11;99
946;267
104;93
708;496
255;898
320;802
888;453
880;197
230;238
857;999
91;183
580;567
102;488
883;517
700;195
227;452
9;329
16;617
132;228
451;125
988;906
228;543
812;48
813;916
831;683
620;196
476;752
815;145
